ShowName,ShowDate,ShowYear,ShowWebsite,SubmittedBy,ExhibitorName,BoothNumber,HallLocation,Website,Email,Phone,Fax,Address,Country,Categories,Manufacturers,Brands,Description
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,"Pasha Furniture, Inc.",WTC 680,,www.pashahome.com,dallaspashahome@gmail.com,304-262-8141,,"55 Industrial Park Drive, SILER CITY, ,, NC, 27344",,,,,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Schonbek,TM 4926,,www.schonbek.com,marketing@schonbek.com,800-526-2588,,"61 Industrial Blvd., Plattsburgh, ,, NY, 12901-1908",,,,Schonbek,"We make lighting that lives forever.

Rooted in an American craftsmanship tradition since 1870, Schonbek creates timeless lighting pieces with an impact that lasts. 
Our designs spark conversation and bring people together. They add soul and character to any home."
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,XOXOart & Co.,WTC 14159,,,xoxoartandcompany@gmail.com,713-253-3869,,"2823 Ehlinger-Becker Rd., Fayetteville, ,, TX, 78940",,Belts | Dresses | Fashion Jewelry | Item Tops | Jewelry & Accessories | Outerwear | Women’s Apparel | Women’s Apparel & Outerwear,,XOXOart & Co.,"XOXOart & Co., LLC
CREATIVITY take COURAGE- a wholesale company where everything we do starts as art-on-paper."
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,"D.B. Imports, LTD",WTC 6460,,,sales@dbimports.com,469-227-9667,,"P.O. Box 641308, Los Angeles, ,, CA, 90064",,Accent Furniture | Antiques / Reproductions | Case Goods | Displays/Fixtures/Cases | Fixtures | Game room,,"D.B. Imports, LTD","Designers and wholesalers of store/showroomdisplays,
accent furniture and unusual accentpieces for the trade.
We also do custom fixtures and displays for wholesale and retail brands."
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Miss Me,WTC 15812,,http://www.missme.com,,,,"4715 S. Almeda St/, Huntington Park, ,, CA, 90058",,,,,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Accentrics,WTC 8608,,www.AccentricsBaby.com,accentricsbaby@gmail.com,214-748-0404,,"2050 Stemmons Frwy #8608
                                Dallas World Trade Center, Dallas, ,, TX, 75207",,Accessories | Activewear | Baby Gifts | Baby On The Go | Bath & Body Accessories | Beads/Findings | Bedding/Blankets | Books/Publications | Boots/Footwear | Boots/Shoes | Children’s Apparel | Children’s Apparel & Outerwear | Children's & Infants Gifts/Furniture/Bedding | Denim | Dresses | Dresswear | Eco Friendly/Green Gifts | Educational Books | Environmentally Friendly | Gift Misc | Gifts/Gadgets | Handbags/Backpacks | Handmade Apparel | Handmade Children & Infant | Hats/Hair Accessories | Infant & Children Apparel/Jewelry | Jewelry & Accessories | Outerwear | Plush | Sleepwear | Sneakers/Athletic | Sportwear | Stroller Accessories | Sweaters | Swimwear | Tweens | Women’s Apparel,,Aden & Anais | Babiators | Baby Threads | Beet World | Brushies | Carriage Boutique | City Mouse | Coccoli | Consciously Baby Shoes | Creamie | Dear Ellie | Elephantito Shoes | En Fant | Feather Baby | Feltman Brothers | Fridababy | Good Grace Design Co | Halo Sleep | Hatley | Igor Shoes | Julius Berger | Kickee Pants | Little Lady Products | Little Lopers | Magnetic Me | Marco & Lizzy | Mer St. Barth | Momma Goose Amber Beads | New People Baby Brush | Old Soles | Paper Cape | Sapling Organics | Shooshoos | Silkberry Baby | Sweet Dreams Pajamas | Tun Tun | Wubbanub,"Representing the finest baby and children's lines in the industry.  Our products include 
layette, apparel, shoes, blankets, accessories and more!"
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Match Point,WTC 13-8410 (January Apparel),,www.usmatchpoint.com,contactmatchpoint@gmail.com,323-235-1312,,"2151 Yates Ave., Los Angeles, ,, CA, 90040",,Item Bottoms | Item Tops | Outerwear | Petite | Plus Size | Sportswear | Women’s Apparel | Women’s Apparel & Outerwear,,LA Fixsun | Match Point | Match Point/LA Fixsun | Pure Match,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,The Pillow Bar,TM 1-834 (January Gift),,www.thepillowbar.com,sales@thepillowbar.com,214-939-3696,,"110  Howell Street, Dallas, ,, TX, 75207",,Accessories & Jewelry | Aromatherapy | Bath Accessories | Bed Ensembles/Bed Linens/Comforters | Bedding | Bedding/Blankets | Corporate/Promotional Products | General Handmade | Gift Misc | Handmade Gifts | Made in America | Pillows | Pillows/Pillows/Throws | Travel Accessories,,The Pillow Bar,"We believe your pillow should be as unique as you are. Motivated to find a better night’s sleep, we embarked on a mission to create the best custom pillows and patented a machine to make pillows one-by-one to match each person’s physical size and sleep style. Along the way we’ve introduced new essentials for bed, bath and travel to deliver luxury with a purpose™ everyday whether at home or away."
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Roman,TM 1509,,https://www.roman.com,customerservice@roman.com,800-729-7662,,"Dallas Market Center
                                TradeMart, Suite 1501, Dallas, ,, TX",,Accessories & Jewelry | Albums/Scrapbooks | Anniversary | Baby Gifts | Bells/Chimes/Gongs | Bird Houses/Baths/Feeders | Books/Publications | Candles/Candleholders | Candles/Tapers | Children's & Infants Gifts/Furniture/Bedding | Christmas Book/Media | Christmas Collectibles/Figurines | Christmas General | Christmas Impulse Items | Christmas Lighting | Christmas Ornaments/Decorations | Christmas Tabletop | Christmas Trees | Christmas Trees & Lights | Collectibles | Collectibles/Figurines | Containers/Planters | Containers/Planters/Urns | Desk Accessories | Dolls & Doll Accessories | Easter | Educational Items | Fall/Harvest | Fashion Jewelry | Fountains | Fourth of July/Memorial Day` | Garden Accessories & Décor | General Handmade | Gift Misc | Gifts/Gadgets | Halloween | Handcrafted Items | Handmade Christmas | Handmade Christmas Items | Handmade Fashion Accessories | Handmade Gifts | Holiday/Seasonal | Impulse Items | Inspirational/Religious Candles | Inspirational/Religious/Judaica | Jewelry & Accessories | Juvenile | LED Decorative Product | LED/Lamps | Music Boxes | Nativity Sets | Outdoor | Outdoor/Patio Furniture | Pet Accessories | Photo/Picture Frames | Plush | Religious Books/Music/Media | Religious Decorative Accessories | Religious Fashion Accessories/Jewelry | Religious/Inspirational Books | Scarves/Gloves/Wraps | Statuary/Sundials | Statues/Sculptures | Vases | Wall Decor/Framed Art/Tapestries | Wreaths/Garland | Young Contemporary,,Alexa's Angels™ | Amusements™ | Caroline Collection | Charming Tails ® | Cherished Teddies® | Children's Gifts | Confetti Lites | Enlighten Candles | Fontanini® Nativities | Ford Motor Company | Garden Collection | Glitterdomes® | Halloween | Inspirational Gifts | Irish Giftware | Joseph's Studio® Collection | Kneeling Santa™ | Little Patrons | Memorial | Music Boxes by Roman | Peanuts® | Roman | Roman Christmas | Roman Giftware | Roman Lights™ | Rudolph The Red-Nosed Reindeer® | Sacraments | Santa Claus:  The Book of Secrets® | Santa's Magic Snow ™ | Wedding Gifts | WoodWorks,"Roman is an inspirational gift and home décor company with unique, innovative, high-quality products which enhance people's lives and bring inspiration to their homes. Among the largest privately owned and operated firms in the industry, Roman products include Christmas & inspirational items and religious articles."
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Minka Group,TM 4103,,www.minkagroup.net,sales@minkagroup.net,951-735-9220,,"1151 West Bradford Ct., Corona, ,, CA, 92882",,Accent Furniture | Chandeliers / Pendants | Decorative Lighting | Exterior Lighting | Fixtures | Floor & Table Lamps | Indoor and Outdoor Fans | Mirrors | Residential Lighting,,Ambience by Minka Lavery | George Kovacs | Metropolitan Lighting | Minka Aire | Minka Lavery | The Great Outdoors by Minka Lavery,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Attitudes & Attire,WTC 183,,https://www.attitudesandattire.org,,214-630-1667,,"P.O. Box 421107, Dallas, ,, TX, 75342",,,,,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Patrick Assaraf,WTC 12-1423 January Mens,,www.patrickassaraf.com,,416-929-3300,,"35 W 36st. STE 7w, New York, ,, NY, 10018",,,,,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Backyard Candles,WTC 12-2505 (January Gift),,www.backyardcandles.com,,860-817-1380,,"7290 Engineer Raod Ste. D, SAN DIEGO, ,, CA, 92111",,,,,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,La Crema Coffee Roasting & Packaging,WTC 180.D24,,,info@lacremacoffeecompany.com,513-779-6278,,"9085 Sutton Place, Hamilton, ,, OH, 45011",,Christmas General | Corporate/Promotional Products | Environmentally Friendly | General Gourmet | Gift Misc | Handmade Tabletop | Holiday/Seasonal | Made in America | Party Favors,,LA CREMA COFFEE COMPANY,"When you enjoy a cup of La Crema Coffee, you can smell the rich aroma and taste the smoothness.  We are known across the country for our different flavors and unique packaging.  All of our coffees are small batch roasted, yet we are able to service customers of all sizes---from mom-and-pop gift shops to national chains.
    Our packaging is as fresh as our coffee."
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,"J. Brandes, Inc.",TM 1610,,www.Jbrandesinc.com,Brandi@Jbrandesinc.com,214-742-8882,,"2100 N Stemmons Fwy
                                Suite 1610, Dallas, ,, TX, 75207",,Accessories | Accessories & Jewelry | Apparel Textiles | Aromatherapy | Baby Gifts | Barware | Bath & Body Accessories | Bath Accessories | Candles/Candleholders | Candles/Tapers | CBD Products | Children’s Apparel | Children’s Apparel & Outerwear | Children's & Infants Gifts/Furniture/Bedding | Coffee/Tea/Beverages | Collectibles | Collectibles/Figurines | Collegiate | Corporate Gift/Promotional Products | Corporate/Promotional Products | Custom | Custom Designs | Desk Accessories | Drink Mixes | Eco Friendly/Green Gifts | Educational | Engagement Rings | Environmentally Friendly | Fashion Jewelry | Footwear/Hosiery | Footwear/Socks | Footwear/Socks/Hosiery | General Gourmet | General Handmade | General Housewares | Gift Misc | Gifts/Gadgets | Glassware | Greeting Cards | Handbags/Backpacks | Handmade Christmas | Handmade Christmas Items | Handmade Decorative Accessories | Handmade Gifts | Handmade Personal Care/Spa | Holiday/Seasonal | Impulse Items | Intimate | Kitchen Gadgets | Leather Goods | Loose Diamonds/Precious Stones | Made in America | Men’s Apparel | Men’s Apparel & Outerwear | Nuts | Packaging/Gift Wrap | Paper | Party Favors | Party Stationery | Pet Accessories | Pet Grooming/Health | Plus Size | Private Label | Private Label - Gourmet | Silver Giftware | Skincare | Sleepwear | Souvenir | Spa | Stationery | Stickers | Sugar-Free | Toys/Puzzles/Games | Travel Accessories | Western | Women’s Apparel | Women’s Apparel & Outerwear | Young Contemporary,,Anna Grace T-shirt co | Aroma Paws | Avana | Bamboo Trading | Baublerella | Bubble Lick | Bubbly Belle | Burano Style | Cappabunga | Cork Pops | Cott N' Curl | Distill Sanitizing Elixir | FlapJack Kids | Flatzy Candles | GameDay Golbal | Good Times | Hartz Puzzles | Hate Stains Co. | High Cotton Home | Honestly Margo | I Heart Eyewear | IceShaker | Inis | K Bell | Kid Central | Lola Pendants | Mantra Mask | Mixture | Nayrix | Oka B | Pretty You London | Rockflowerpaper | Roll'eat | Silver Forest | Super Sparkly Safety Stuff | Tech Candy | Third Oak | Tiramisu Paperie | Trove | Turtl | Vinrella | Wordz in Frames | Zoocchinni,Family Owned and Operated since 1964!
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Rios of Mercedes,WTC 14371,,www.riosofmercedes.com,pmoody@riosofmercedesboots.com,956-565-2634,,"P.O. Box 895, Mercedes, ,, TX, 78570",,Boots/Footwear | Boots/Shoes,,Anderson Bean Boot Co. | Anderson Bean Kids Boots | Horse Power Boots | Rios of Mercedes,
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,One Street Sales,WTC 7214,,,willmc623@aol.com,214-760-1200,,"2050 Stemmons Frwy Showroom 7214, DALLAS, ,, TX, 75342",,Activewear | Contemporary | Men’s Apparel | Sportswear | Urban,,"Black Kaviar Paris, France | Cote De Nuits | Crooks and Castle Clothing CSTC Collection | Heritage by America | King Apparel of London | LE TIGRE | MARIA BY FIFTY PORTUGAL | Reason Clothing NYC | Two Angle Paris, France","One Street Sales Agencies is not your average fashion sales agency. We evolved from inside the fashion industry, live the lifestyle we represent, and work with a global network of businesses and friends, influences and trendsetter's to build brands.
 
The company takes a multi step approach to brand development, focusing on all levels from ground level marketing to mass market retail development as well, public relation, trend forecasting, design/styling, visual merchandising direction and many more."
Dallas Market - Lightovation,06/01/2022,2022,https://dallasmarketcenter.com/markets/lightovation,DM,Chinese Laundry,WTC 13290,,https://www.chineselaundry.com,hnguyen@chineselaundry.com,310-838-2103  x791,,"3485 S. La Cienega Blvd., Los Angeles, ,, CA, 90016",,,,42 Gold | Chinese Laundry | CL by Laundry | Dirty Laundry,"Founded in 1981 in NY and sourced globally, Chinese Laundry is a modern and trend forward brand. Our customers are always at the top of mind, as quality designs are accessible and worn by women worldwide. We design shoes for the woman who cherishes her life, family and friends. The woman who
is ambitious to live in the moment and does so, relevantly."
